__token__,__occurence__
messages,2
endurées,2
demeurâmes,3
maltraitèrent,2
crié,18
traverser,6
traverserons,1
boirons,2
suivrons,3
royale,18
détourner,28
ayons,10
traversé,7
buvons,5
qu'Edom,2
détourna,24
Mort,9
Hor,12
frontière,110
n'entrera,14
dépouillé,17
expiré,4
QUATRIÈME,2
PARTIEDE,1
AUX,2
PLAINES,2
DE,36
MOAB,2
d'Arad,3
d'Atharim,1
livra,45
livrez,6
dévouerai,1
dévoua,6
perdit,3
patience,46
misérable,8
brûlants,2
mordirent,1
Prie,2
serpents.,1
brûlant,8
place-le,1
mordu,3
regardera,8
vivait,11
Jusqu'au,1
Phasga,9
Oboth,2
d'Oboth,2
Jeabarim,1
Zared,3
au-delà,10
l'Arnon,22
Guerres,1
Vaheb,1
course,18
impétueuse,4
torrents,19
pente,2
site,1
d'Ar,1
s'appuie,8
Beer,1
Rassemble,1
chanta,9
cantique,33
Acclamez-le,1
Matthana,2
Nahaliel,2
Bamoth,2
Victoires,1
Basan,58
Séhon,36
écarterons,1
franchi,2
permit,12
Jasa,5
tranchant,30
Jaboc,5
Hésebon,30
ressort,4
précédent,1
poètes,2
disent,102
rebâtie,14
fortifiée,2
Ar-Moab,2
hauteurs,35
Malheur,83
Chamos,9
lancé,4
traits,14
Dibon,9
Nophé,1
Médaba,4
Jaser,4
expulsèrent,1
Og,12
Edraï,8
traiteras,4
survivant,4
s'emparèrent,5
plaines,22
Jéricho,62
Balaam,75
mandé,2
maudire,7
Balac,47
Séphor,7
d'épouvante,16
dévorer,15
Péthor,2
Fleuve,8
l'appeler,1
maudis-moi,3
pourrai-je,4
jeter,25
bénis,22
maudis,5
emportant,1
devin,3
maudis-le-moi,2
t'empêche,1
honneurs,2
pourrai,6
transgresser,3
t'appeler,3
obstacle,3
L'ânesse,4
l'ânesse,8
étroit,5
d'espace,3
frappée,9
t'es,61
jouée,1
tuerais,2
l'instant,17
montée,22
l'habitude,1
NON,1
dirai.,3
l'extrême,2
N'avais-je,2
n'es-tu,6
Qiriath-Chutsoth,1
immola,7
Bamoth-Baal,2
rangs,12
CINQUIÈME,2
PARTIEDANS,1
LES,9
Bâtis-moi,2
prépare-moi,3
Tiens-toi,9
m'éloignerai,3
dénudée,1
parle-lui,1
discours,79
D'Aram,1
courrouce-toi,1
maudirai-je,1
courroucerai-je,1
courroucé,5
rochers,25
dénombrer,1
Deuxième,3
oracle,332
mena,12
Sentinelles,1
bâti,31
Qu'a,7
prête-moi,3
mentir,5
n'exécute,1
révoquerai,8
n'aperçoit,1
d'iniquité,28
retentit,4
l'acclamation,1
buffle,7
blessés,14
Troisième,2
mènerai,4
plaira-t-il,1
maudisses,1
Phogor,4
n'alla,2
magiques,1
campé,7
Oracle,17
entend,39
s'ouvrent,6
Qu'elles,6
s'étendent,5
vallées,29
jardins,11
aloès,1
plantés,6
cèdres,23
déborde,8
seaux,1
croît,3
abondantes,11
d'Agag,1
exalté,6
foudroie,1
ploie,1
Quatrième,2
J'avais,7
comblerais,1
d'honneur,15
t'écarte,1
l'honneur.,1
N'ai-je,3
t'annonce,4
connaît,57
science,57
astre,2
extermine,2
tumulte,22
Séïr,20
déploie,8
vaillance,5
dominateur,3
Cinéen,7
solide,11
nid,12
roc,15
Toutefois,19
consumant,1
l'emmènera,1
captivité,58
Hélas,10
subsistera,14
Citthim,1
oppriment,4
Settim,1
livrer,49
débauche,4
invitèrent,1
Béelphégor,4
Assemble,2
pends,1
attachés,15
pleuraient,3
d'Eléazar,12
lance,52
suivit,25
l'arrière-tente,1
perça,1
détourné,16
Zamri,7
Salu,1
Siméonites,3
Cozbi,2
Traitez,1
tuez-les,2
séduisant,1
ruses,3
survenue,5
l'occasion,15
Phogor.,1
Nouveau,2
Hénochites,1
Phalluites,1
Hesronites,2
Charmites,1
Rubénites,15
quarante-trois,3
Namuel,3
membres,45
lorsqu'elle,12
souleva,4
d'exemple,3
Namuélites,1
Jaminites,1
Jachinites,1
Zaré,9
Zaréites,2
Saülites,1
Séphon,1
Séphonites,1
d'Aggi,1
Aggites,1
Sunit,1
Sunites,1
d'Ozni,1
Oznites,1
Hérites,1
d'Arod,1
Arodites,1
d'Ariel,1
Ariélites,1
Sélaïtes,1
Pharésites,1
Hamulites,1
soixante-seize,2
Tholaïtes,1
Phuaïtes,1
Jasub,3
Jasubites,1
Semran,1
Semranites,1
soixante-quatre,2
Sarédites,1
Elonites,1
Jalel,1
Jalélites,1
Machirites,1
Galaadites,3
Jézer,2
Jézérites,1
Hélec,2
Hélicites,1
Asriel,1
Asrielites,1
Séchem,3
Séchémites,1
Sémida,3
Sémidaïtes,1
Hépher,6
Héphrites,1
Salphaad,11
d'Hépher,1
n'eut,13
Maala,4
Noa,5
Hégla,4
Thersa,17
cinquante-deux,10
Suthala,4
Suthalaïtes,1
Bécher,1
Béchrites,1
Théhen,1
Théhénites,1
d'Héran,1
Héranites.,1
Bélaïtes,1
d'Asbel,1
Asbélites,1
d'Ahiram,1
Ahiramites,1
Supham,1
Suphamites,1
Hupham,1
Huphamites,1
Héred,2
Noéman,2
Hérédites,1
Noémanites,1
Suham,1
Suhamites,2
Jemna,2
Jemnites,1
Jessuites,1
Brié,2
Briéïtes,1
Hébrites,1
Melchiélites,1
Jésiel,1
Jésiélites,1
Gunites,1
Jésérites,1
Sellem,1
Sélémites,1
Aux,19
recevront,4
l'héritage,61
réparti,1
Lobnites,1
Coréïtes,4
vingt-trois,14
assigné,10
Parmi,19
liguèrent,2
serait-il,12
porta,10
Moïse.,1
successeur,3
d'Abarim,3
contestation,9
berger,16
réside,10
l'installeras,1
autorité,22
obéisse,1
consultera,1
qu'entreront,1
l'installa,1
Sacrifices,8
quotidiens,1
propres,40
néoménies,3
joindrez,1
Trompettes,1
règles,3
prescrites,8
solennelle,5
Conclusion,2
Ordonnance,3
s'imposer,1
engagement,9
violera,1
lie,9
l'engagement,4
valables,4
désavoue,3
engagements,7
pardonnera,7
désavouée,1
marie,5
pèsent,4
imprudemment,2
lèvres,111
l'apprenant,6
l'apprend,3
pèse,10
annule,2
annulés,1
s'engage,2
affliger,2
ratifier,1
annuler,1
ratifie,2
Venge,1
Armez,1
armés,16
retentissantes,6
Outre,1
Evi,2
Récem,5
Rebé,1
prisonnières,1
livrèrent,15
commandants,5
revenaient,6
entraîné,3
l'affaire,10
tuez,3
laissez-les,2
campez,3
purifierez,1
l'étain,3
laverez,2
combattants,6
prélèveras,1
soldats,30
soixante-douze,8
trente-six,6
séparée,2
apportons,1
trouvés,13
pendants,3
d'oreilles,3
colliers,4
reçurent,15
travaillés,1
Jazer,9
Ataroth,4
Nemra,1
Eléalé,5
Saban,1
Nébo,9
Béon,1
iront-ils,1
resterez-vous,1
découragez-vous,1
envoyai,4
Cadès-Barné,10
découragèrent,2
donnait,21
suivi,31
Cénézéen,3
anéantie,7
rejetons,15
accroître,1
refusez,1
causerez,1
construirons,1
armerons,1
introduits,2
fortes,46
posséderons,1
tenez,6
conduite,48
armez,2
reveniez,1
reproche,11
contrée-ci,1
n'agissez,1
sachez,17
Construisez,1
exécutez,4
armé,6
passeront,15
conquête,4
côté-ci,1
d'Og,10
bâtirent,14
Aroër,11
Ataroth-Sophan,1
Jegbaa,2
Bethnemra,1
Betharan,1
Nabo,3
Baalméon,1
Sabama,5
Jaïr,12
bourgs,3
Bourgs,5
Nobé,9
s'empara,18
Chanath,1
départs,1
enterraient,1
exerça,2
Soccoth,9
d'Etham,2
Béel-séphon,1
d'Elim,1
Daphca,2
Alus,1
d'Alus,1
Kibroth-Hattaava,3
Rethma,2
Remmonpharès,2
Lebna,9
Ressa,2
Céélatha,2
Sépher,2
Arada,1
d'Arada,1
Macéloth,2
Thahath,6
Metcha,2
Hesmona,2
Moséroth,2
Bené-Jaacan,2
Hor-Gadgad,2
Jétébatha,3
Hébrona,2
Asiongaber,5
d'Asiongaber,2
quarantième,3
Chanaanéen,1
Salmona,2
Phunon,2
Ijé-Abarim,2
Dibon-Gad,2
Helmon-Deblathaïm,1
d'Helmon-Deblathaïm,1
monts,3
Abarim,2
Bethsimoth,2
Abel-Settim,1
relative,2
expulserez,1
détruirez,3
sculptées,4
images,26
dévasterez,1
l'habiterez,1
partagerez,4
assignera,3
n'expulsez,1
aiguillons,4
traiteront,3
traiterai,7
résolu,17
Commande,2
méridionale,3
inclinera,1
sud,12
d'Akrabbim,2
Hatsar-Adar,1
Asemon,2
Torrent,1
occidentale,7
septentrionale,3
tracerez,3
Hamath,17
Sedada,1
Zéphron,1
Hatsar-Enan,2
Sépham,2
Rébla,9
l'est,22
d'Aïn,1
flanquent,1
Cénéreth,5
demi-tribu,33
Samuel,151
Elidad,1
Chaselon,1
Bocci,5
Jogli,1
Hanniel,1
d'Ephod,1
Sephtan,1
Pharnach,1
Phaltiel,2
d'Ozan,1
Ahiud,2
Salomi,1
Phedaël,1
mesurerez,2
oriental,5
occidental,1
tels,34
refuge,65
disposerez,2
meurtrier,41
réfugie,5
quarante-deux,14
quarante-huit,4
cédera,1
proportion,3
reçu.,1
choisirez,1
mégarde,5
vengeur,20
comparu,3
instrument,6
s'ensuive,6
renversé,21
guet-apens,2
hasard,6
intention,6
jugera,18
délivrera,24
meurtre,9
fixeront,2
déposition,4
témoins,48
condamner,6
mérite,26
permette,3
Chefs,4
marient,5
s'ajoutera,1
lot,12
ajouté,3
qu'ordonne,1
marieront,1
voudront,1
s'attacheront,6
possédant,2
mariera,2
marièrent,2
oncles,1
l'Arabah,18
Souph,1
Thophel,1
Di-Zahab,1
Astaroth,5
tournez-vous,1
alentours,8
Séphéla,6
Liban,67
parlai,4
multipliés,5
porterais-je,1
contestations,6
connus,13
établirai,6
répondîtes,2
proposes,1
magistrats,33
donnai,20
débats,2
jugez,13
différends,2
n'aurez,11
l'apparence,5
écouterez,2
trouvez,6
l'entende,1
prescrivis,1
auriez,6
d'Horeb,1
traversâmes,1
affreux,2
dirigeant,3
Vois,30
prends-en,1
t'effraie,8
approchâtes,3
Envoyons,1
m'ayant,2
paru,15
l'explorèrent,1
voulûtes,1
fûtes,3
murmurâtes,1
montons-nous,1
stature,7
murailles,30
s'élèvent,17
Enacim,8
n'ayez,6
parcourue,1
Malgré,3
n'aviez,5
confiance,87
foulé,16
fortifie-le,1
connaissent,40
combattrons,4
ceignîtes,1
disposâtes,1
inconsidérément,3
combattez,7
n'écoutâtes,1
résistâtes,1
présomptueux,1
abeilles,2
revîntes,1
pleurâtes,1
restâtes,2
Changeant,1
partîmes,4
tournâmes,1
reprenez,2
démêlés,2
boirez,13
passâmes,6
éloignant,1
d'Elath,2
détournâmes,1
prîmes,7
N'attaque,1
n'engage,1
Ar,3
Eux,21
regardés,5
appellent,8
jadis,6
Horrhéens,2
s'établirent,18
Zared.,1
durèrent,1
trente-huit,3
eussent,15
approcheras,1
Ammonites,10
appelaient,2
Zomzommim,1
Caphtor,2
Commence,2
emparer,4
engage,2
cieux,222
renommée,21
trembleront,13
Cademoth,1
j'envoyai,3
m'écarter,1
vendras,2
boirai,7
inflexible,3
conquérir,3
battîmes,2
dévouâmes,2
pillâmes,2
avions,12
d'Arnon,3
inaccessible,5
n'approchas,1
t'avait,16
t'emparer,1
tournés,11
montâmes,5
restât,4
tombât,2
d'Argob,4
l'avions,2
dévouant,5
d'Hermon,4
Sidoniens,16
l'Hermon,7
Sarion,1
Sanir,4
Selcha,2
Rabbath,3
Gadites,14
d'Aroër,6
appelle,43
obtint,2
Gessuriens,6
Macathiens,1
pentes,6
possèdent,6
retournerez,3
royaumes,47
suppliai,1
m'exauça,3
regards,39
fortifie,2
encourage-le,2
Beth-Phogor,4
enseigne,14
viviez,8
entriez,11
possédiez,2
n'ajouterez,1
prescris,27
Baal-Phogor,2
enseigné,10
mettiez,4
intelligence,44
entendront,6
Certes,4
l'invoquons,2
attentivement,6
d'oublier,4
vues,18
enseigne-les,2
présentas,1
apprennent,10
vivront,10
enseignent,6
tîntes,1
jusque,18
profondeurs,22
l'obscurité,14
entendiez,3
n'entendîtes,1
promulgua,1
pratiquiez,3
corrompiez,1
idole,20
d'animal,1
poisson,12
attiré,3
l'êtes,5
passerais,1
n'entrerais,2
passerez,5
contractée,5
corrompez,1
l'irriter,4
bientôt,28
disparaîtrez,1
prolongerez,3
dispersera,5
mènera,5
sentent,3
chercherez,8
cherches,6
venues,6
écouteras,5
t'abandonnera,4
n'oubliera,1
jurée,4
Interroge,4
précédé,5
a-t-on,4
entendue,18
demeuré,12
Jamais,10
essaya-t-il,1
épreuves,12
miracles,50
épouvantes,2
montrées,4
connusses,1
t'instruire,2
aimé,22
nombreuses,45
Observe,7
heureux,59
prolonges,2
âges,13
servissent,1
réfugiant,1
sauvât,1
Bosor,5
Ramoth,8
Golan,1
Manassites,3
Sion,154
apprenez-les,1
soigneusement,7
conclu,8
montâtes,1
punissant,2
reposent,7
souviendras,11
désireras,5
n'ajouta,1
eûtes,1
dîtes,1
entendons,3
approche-toi,1
rapporteras,1
Yahwex,1
l'écouterons,1
parliez,3
adressées,3
observer,21
enseigneras,1
détournerez,3
prolongiez,2
Prologue,1
Origine,2
craignes,2
observant,13
multipliiez,2
inculqueras,1
frontal,1
poteaux,9
bâties,5
creusées,2
rassasieras,4
garde-toi,4
jureras,2
s'enflammerait,3
t'exterminerait,1
tenterez,1
entres,5
prescrits,7
opéré,9
prenons,4
puissantes,12
livrées,9
battues,1
dévoueras,2
concluras,1
contracteras,1
mariage,6
détourneraient,1
serviraient,1
détruirait,2
agirez,6
aschérim,2
surpassiez,1
aime,63
voulu,44
l'aiment,6
tarde,9
gardera,16
jurées,1
t'aimera,2
multipliera,2
portées,6
éloignera,2
t'enverra,2
affections,4
malignes,1
affligera,1
dévoreras,2
t'effraieras,1
terrible,12
chassera,5
consternation,4
détruites,12
consumerez,2
n'introduiras,1
l'auras,5
dévouée,5
preniez,2
t'éprouver,2
sentiments,19
humilié,22
connaissais,11
t'apprendre,1
enflé,3
reconnaisses,2
t'instruit,1
instruit,12
marchant,25
d'eaux,10
jaillissent,4
figuiers,5
grenadiers,4
d'oliviers,3
béniras,2
négligeant,1
bâtiras,12
S'augmenter,1
s'augmenter,1
n'oublies,1
scorpions,9
arides,5
jaillir,7
dur,15
inconnue,3
procuré,3
oubliant,6
t'arrive,2
j'atteste,1
humiliera,2
n'oublie,12
combien,50
excité,7
vouloir,12
montai,6
demeurai,3
contenant,3
écartés,5
détruise,3
j'efface,1
tournai,2
descendis,2
regardai,5
étiez,31
saisissant,10
jetai,4
brisai,3
tombai,10
j'intercédai,1
brûlai,1
broyai,1
réduit,13
Tabééra,1
n'eûtes,1
n'obéîtes,1
prosternai,1
restai,2
priai,2
détruisez,2
l'opiniâtreté,3
dise,30
haïssait,4
Taille-toi,1
J'écrirais,1
brisées,10
fis,31
taillé,4
Béeroth-Bené-Jakan,1
Moséra,1
Gadgad,2
tins,1
prennent,21
aimant,9
renferme,14
aimer,12
Circoncisez,1
raidissez,1
Seigneurs,2
acception,15
reçoit,41
aimerez,1
t'attacheras,1
Reconnaissez,6
m'adresse,2
leçons,3
reconnaissez,5
poursuivaient,7
rendiez,4
ensemençais,1
arrosais,1
potager,2
obéissez,11
détourniez,2
serviez,3
prosterniez,1
fermerait,1
péririez,1
Mettez,5
lierez,2
enseignerez,1
observez,11
attachant,2
foulera,7
l'effroi,10
n'obéissez,2
détournez,6
prononceras,2
Garizim,4
sont-elles,10
Galgala,37
térébinthes,4
jouissant,2
semble,12
protégeant,1
commande,22
d'offrir,23
néanmoins,12
t'accordera,1
gazelle,12
cerf,6
vouées,6
réjouiras,6
délaisser,1
élargi,2
éprouvant,1
éloigné,19
demandées,1
exterminé,8
chassées,11
imitant,5
servaient-elles,1
n'agiras,1
déteste,3
livrent,8
ajouter,5
songeur,3
prodige,13
s'accomplisse,7
servons-les,1
n'écouteras,1
éprouve,9
aimez,14
obéirez,1
attacherez,1
prêché,21
repose,25
t'incite,1
servons,4
céderas,1
l'écouteras,1
l'épargneras,1
couvriras,2
l'accableras,1
cherché,18
commette,3
criminelle,6
pervers,33
connaissez,29
enquête,4
examineras,1
interrogeras,1
commise,7
amasseras,2
ruines,38
revienne,14
obéis,6
d'incision,1
daim,1
bouquetin,1
l'antilope,1
lapin,1
faucon,1
d'autours,1
l'ibis,1
plongeon,1
apprennes,1
échangeras,1
désirera,1
liqueurs,8
fermentées,3
délaisseras,1
rassasieront,5
entreprendras,4
rémission,16
pratiquera,1
accordera,3
pressera,1
publié,3
presser,2
obéisses,2
n'emprunteras,2
n'endurciras,1
fermeras,2
ouvriras,3
pourvoir,5
basse,2
approche,12
l'indigent,15
hébreux,1
renverras,4
aire,9
t'aime,6
perceras,1
valu,2
tondras,1
d'Abib,2
immoleras,1
d'affliction,9
souviennes,4
immolées,6
sacrifier,6
sacrifieras,2
faucille,11
commenceras,1
t'auras,1
paraîtra,12
accordées,2
corrompent,6
strictement,1
vives,9
planteras,4
d'aschéra,1
transgressant,2
aille,14
rapportée,1
d'exactes,1
recherches,10
conduire,26
lapideras,1
litiges,1
lévitiques,9
consulteras,1
conforme,8
sentence,14
t'auront,5
enseigneront,4
prononcée,18
craindra,4
m'entourent,2
l'établir,2
chemin-là,1
royauté,45
copie,5
l'exemplaire,1
lira,1
nourriront,3
sacrifieront,1
mâchoires,9
l'estomac,1
toison,8
lévite,8
n'apprendras,1
imiter,6
nations-là,2
augures,5
superstitions,1
recours,4
charmes,2
consulte,5
évocateurs,1
sorciers,4
interroge,9
écoutent,10
permet,4
suscitera,3
l'écouterez,2
demandé,24
n'entende,4
susciterai,7
n'écoute,6
s'enorgueillira,1
prophète-là,1
reconnaîtrons-nous,1
n'arrive,5
réalise,3
routes,10
conduisent,9
diviseras,1
s'enfuir,6
cas,12
réfugiera,1
couper,7
forêt,51
brandit,8
hache,7
abattre,12
s'échappe,5
manche,1
compagnon,24
s'enfuira,6
Autrement,8
poursuivant,4
l'atteindrait,1
porterait,4
n'aurait,7
mérité,6
élargit,2
mettes,3
trois-là,1
embûches,18
qu'ensuite,1
s'enfuie,1
l'enverront,1
saisir,15
livreront,8
prospéreras,3
déplaceras,1
borne,5
admis,4
constater,1
s'élèvera,21
l'accuser,8
fausse,7
subir,2
craindront,3
commettra,1
sortiras,12
s'avancera,2
disposez,1
faiblisse,1
terrifiés,1
parleront,8
neuve,7
dédiée,1
dédie,1
joui,2
jouisse,2
fiancé,6
épousée,5
l'épouse,6
sent,8
faiblir,1
défaille,9
l'attaquer,10
t'ouvre,1
tributaire,2
l'assiégeras,2
livrée,19
nations-ci,1
respire,5
assièges,1
combattant,3
détruiras,2
abattras,1
l'assièges,1
n'être,7
construire,6
machines,3
succombe,5
gisant,4
mesurer,15
distances,1
employée,1
ruisseau,8
permanent,2
culture,1
voisins,25
expié,3
captifs,99
d'amour,14
veuilles,1
l'épouser,1
l'amèneras,1
coupera,2
ongles,1
pleurera,5
cesse,46
plaire,12
voudra,11
eue,8
aimée,4
préférence,4
reconnaîtra,3
qu'appartient,2
indocile,4
rebelle,29
n'écoutant,3
châtient,1
écoutant,9
saisiront,6
l'amèneront,1
l'ivrognerie,3
capital,1
pendu,3
souilleras,1
détourneras,2
n'habite,9
connaisses,4
recherche,20
trouverais,1
s'abattre,1
l'aider,1
relever,15
habit,2
oeufs,6
couchée,5
balustrade,1
viendrait,6
laboureras,1
attelés,1
mélangé,3
réunis,15
éprouver,12
l'aversion,1
impute,3
déshonorantes,2
atteinte,3
réputation,7
virginité,5
produiront,3
fille.,1
déploieront,1
châtieront,1
imposeront,1
lapidée,2
amènerez,1
lapiderez,1
digne,44
lorsqu'un,5
rencontrée,3
secourir,22
surpris,10
soulèvera,3
l'urètre,1
union,4
illicite,1
L'Ammonite,1
Moabite,4
n'entreront,9
sortiez,2
souci,23
prospérité,11
bien-être,10
l'Edomite,6
naîtront,2
nocturne,1
bagage,12
pelle,2
t'asseoir,2
l'écart,15
recouvriras,1
protéger,3
malséant,2
livreras,8
réfugié,2
prostitué,2
n'apporteras,1
prête,34
exiger,1
tarderas,1
l'accomplir,4
demanderait,2
serais,20
t'abstiens,2
l'accompliras,1
prononcé,22
rassasier,10
panier,2
cueillir,5
lettre,59
divorce,7
remise,4
renverra,3
renvoie,12
reprendre,11
n'engageras,1
nouvellement,2
marié,5
publique,7
ravisseur,2
n'entreras,3
attendras,2
t'apportera,1
indigent,7
dette,12
l'attend,2
crierait,1
violeras,1
secoueras,1
fouilleras,1
vendangeras,1
jugés,14
absous,2
étendre,10
coups,35
proportionné,1
avili,1
muselleras,3
défunt,2
plaît,16
belle-soeur,3
revivre,6
m'épousant,1
l'appelleront,1
persiste,2
soulier,1
crachera,2
déchaussé,3
battront,3
avançant,4
saisisse,3
honteuses,3
exact,3
prolongent,4
rencontra,8
fatigué,13
t'ayant,1
effaceras,1
l'oublie,2
retirés,8
Araméen,1
opprimèrent,4
imposèrent,4
servage,1
criâmes,1
misère,19
oppression,4
j'apporte,2
rassasient,4
transgressé,9
transporté,4
l'état,12
Regardez,4
bénissez,16
Aujourd'hui,20
t'engageant,1
obéir,11
s'engageant,3
supériorité,3
splendeur,21
Observez,3
enduiras,2
chaux,4
Lors,8
Hébal,5
brutes,3
caractères,3
nets,1
Garde,7
obéiras,1
artisan,5
